F0,F1,F2,F3,F4,F5
6.667525005988331754e-01,2.087561854096426639e-01,2.722520321951154565e-01,6.795260372992955045e-01,5.135293321792402249e-02,4.000000000000000000e+00
6.582943585650701257e-01,2.917729129049780323e-01,1.888206358296001253e-01,8.700341548617080978e-01,-1.120525128032452966e-01,4.000000000000000000e+00
7.052266791803264434e-01,1.183822420976758383e-01,3.441755713429419661e-01,7.334663851247846811e-01,3.599725001558573556e-02,4.000000000000000000e+00
6.314586542988916973e-01,1.853389449451008919e-01,3.196053234471243343e-01,6.744016848924785368e-01,5.024690705147352721e-02,4.000000000000000000e+00
3.128666745430763174e-01,1.752719657980516543e-01,-6.612068910322385085e-01,-5.963874694860287207e-01,2.502184763103320053e-01,5.000000000000000000e+00
3.589876325553962855e-01,3.130613925980714751e-01,-6.376733038221653604e-01,-5.289735247544771202e-01,4.120258558711561436e-01,5.000000000000000000e+00
1.723114567495454830e-01,2.519799000641432807e-01,-7.199550568196447786e-01,-4.469518355680245358e-01,2.175498437406455932e-01,5.000000000000000000e+00
2.650261435546387712e-01,1.968163314878118020e-01,-7.661510473718775582e-01,-4.670726381207533362e-01,3.536381440802615073e-01,5.000000000000000000e+00
2.573059565319735786e-01,1.074038788775837361e-01,-6.308270571914247338e-01,-5.298301330966346256e-01,3.921958331104132833e-01,5.000000000000000000e+00
1.198117930736126713e-01,2.373510004609522550e-01,-6.224679630521130491e-01,-5.317869196582544200e-01,4.179336445912967823e-01,5.000000000000000000e+00
3.655007653961160896e-01,1.381035118063901335e-01,-4.610359577407243670e-01,-4.751103108631274941e-01,4.463278080834269246e-01,5.000000000000000000e+00
4.410810006469793043e-01,5.269891606969973052e-02,-6.721662216155931402e-01,-3.451418958598083675e-01,2.251305761298561803e-01,5.000000000000000000e+00
4.664507451185875286e-01,1.528070728649839061e-01,-6.183797538532277427e-01,-7.132828190509269417e-01,3.539905589882558212e-01,5.000000000000000000e+00
2.867545390740636191e-01,3.671188194731736520e-01,-6.485578943925912609e-01,-5.543638689720281620e-01,2.576461663479891473e-01,5.000000000000000000e+00
2.042881606520374760e-01,2.165275818441454725e-01,-5.753422871976757724e-01,-5.455721618263686956e-01,3.240702340214508537e-01,5.000000000000000000e+00
3.669755766814717379e-01,1.205706837506897167e-01,-6.651599259391374197e-01,-3.961601039977345473e-01,3.664599065037443260e-01,5.000000000000000000e+00
3.479314731404847261e-01,1.271556820405584931e-01,-6.312434024791092613e-01,-4.248956628078097708e-01,4.280958456636164700e-01,5.000000000000000000e+00
1.213386756058971172e-01,1.460268407692143777e-01,-6.657656906105146044e-01,-6.095051145828223049e-01,4.229683149545346299e-01,5.000000000000000000e+00
3.237352942859686444e-01,-1.771335154862874184e-02,-7.881256099200212306e-01,-5.025853583840735883e-01,3.965682537833170596e-01,5.000000000000000000e+00
2.034269144881108160e-01,2.258580494067507216e-01,-4.588768133728878262e-01,-5.878655353947557227e-01,3.205546558929119327e-01,5.000000000000000000e+00
2.289690739347764459e-01,1.618527245486769128e-01,-7.170427042636915438e-01,-3.099261228991164185e-01,4.242610174105559406e-01,5.000000000000000000e+00
3.006830446320136185e-01,2.018803830175522063e-01,-5.471257165715704973e-01,-6.191062584763130650e-01,4.296539985118197347e-01,5.000000000000000000e+00
3.444125089359585390e-01,1.020336869907951527e-01,-6.183705637342592487e-01,-7.182585383569379811e-01,2.484755931841294840e-01,5.000000000000000000e+00
3.183118879946148505e-01,1.150942747234469238e-01,-6.820244411367751836e-01,-2.713486075094487249e-01,4.499015210362810602e-01,5.000000000000000000e+00
1.510704385162847663e-01,1.858874509299681121e-01,-6.420988236655282844e-01,-5.420073242562843951e-01,3.674297809327603526e-01,5.000000000000000000e+00
2.836434369212232909e-01,2.190674657482320209e-01,-7.526383923145842925e-01,-3.963750847854736192e-01,2.365632474478056857e-01,5.000000000000000000e+00
4.088648649813535485e-01,1.241590462142766610e-01,-7.097768735702350007e-01,-5.937447831527430386e-01,3.844817274627574388e-01,5.000000000000000000e+00
2.938448673371918951e-01,2.829516313573349207e-01,-7.130402191869981143e-01,-5.721832607520545011e-01,3.982287486709871205e-01,5.000000000000000000e+00
3.549461950065343485e-01,2.000406193908009500e-01,-6.514331837821787374e-01,-5.392028083695399321e-01,3.478820499840675207e-01,5.000000000000000000e+00
1.806424282449834995e-01,2.928704020498407168e-01,-6.715483110598465810e-01,-5.729622907196194603e-01,3.463566844459725069e-01,5.000000000000000000e+00
2.958017885023362936e-01,2.588494703698781541e-01,-7.425251415427910340e-01,-5.833792812258630223e-01,3.908798652795936746e-01,5.000000000000000000e+00
4.226248374094060400e-01,2.222175708746768896e-01,-6.092139745497286984e-01,-5.021583112035850061e-01,4.026839833024328241e-01,5.000000000000000000e+00
2.326962204777034970e-01,4.960943655874215652e-02,-6.943174835749685858e-01,-5.733294716198211738e-01,4.358310973187050630e-01,5.000000000000000000e+00
3.200853863878629912e-01,2.304867859857837598e-01,-5.069580328233838085e-01,-5.592304389968799638e-01,3.444028957253376655e-01,5.000000000000000000e+00
3.262546462339437348e-01,-2.479375078506429464e-02,-5.874897201575144390e-01,-4.704067496704623652e-01,3.390531589982662686e-01,5.000000000000000000e+00
1.778801592761786177e-01,2.432489145493203775e-01,-5.531056171825978751e-01,-4.049047827678565192e-01,2.318348428669055883e-01,5.000000000000000000e+00
2.887598881047898636e-01,1.427026512930307800e-01,-7.219496382774650556e-01,-5.360985631438469623e-01,3.831724346515391622e-01,5.000000000000000000e+00
5.026505123640714334e-01,1.847409799385287266e-01,-7.341260772213309416e-01,-4.621880484084679996e-01,4.918939294142654628e-01,5.000000000000000000e+00
1.529612567512276811e-01,1.094690132945141114e-01,-6.796027578066952124e-01,-4.276058742270157365e-01,3.791474604389713510e-01,5.000000000000000000e+00
2.327661475134363556e-01,2.217632142965052788e-01,-6.749555176555737113e-01,-3.485657576181946382e-01,4.597791117725302801e-01,5.000000000000000000e+00
4.033792017651818274e-01,2.286838956664080658e-02,-4.742719194041462027e-01,-4.896844901550940765e-01,4.214263237646724836e-01,5.000000000000000000e+00
3.095489565233462970e-01,9.872299317670914232e-02,-7.439363784124553014e-01,-3.928175450598447305e-01,5.196143587363009075e-01,5.000000000000000000e+00
1.554192668354729134e-01,3.155630936216951010e-01,-8.171763678501710038e-01,-4.824684517471963252e-01,2.842770672822534372e-01,5.000000000000000000e+00
2.067201323313163641e-01,3.355900189343502538e-01,-7.265119930037974294e-01,-5.778517452561070522e-01,4.520161860379743324e-01,5.000000000000000000e+00
4.917358180596814177e-01,1.422506408204555484e-01,-6.592177650423246549e-01,-5.291236917728172617e-01,2.499427555988306682e-01,5.000000000000000000e+00
3.908098677343663785e-01,1.482931483667719597e-01,-5.325043696796275539e-01,-5.784033088542259726e-01,3.442940563236167040e-01,5.000000000000000000e+00
3.701410491405179304e-01,2.873959048737643740e-01,-6.325829688607146339e-01,-6.346441641172075876e-01,3.089793586447556750e-01,5.000000000000000000e+00
2.283986934344586217e-01,1.685843806041952553e-01,-7.379976875758215149e-01,-5.620176558623067864e-01,4.156687330128823743e-01,5.000000000000000000e+00
2.154134958531390698e-01,2.791372804874024394e-01,-6.364171102187782258e-01,-4.649804184347765545e-01,3.433362943107968746e-01,5.000000000000000000e+00
2.458649094914120148e-01,2.703030578573055731e-01,-5.830796957989370366e-01,-6.457371876273340083e-01,3.392052423968884289e-01,5.000000000000000000e+00
3.604948348706667471e-01,1.954728920580418028e-01,-6.691095438107087512e-01,-4.584994809141550443e-01,3.408395868660908379e-01,5.000000000000000000e+00
1.328136515707821208e-01,1.457752898842366307e-01,-6.383340099341016094e-01,-5.828821038312088643e-01,3.928083746472202376e-01,5.000000000000000000e+00
2.327453644410124867e-01,3.275324603457535622e-02,-8.063293913287005177e-01,-5.247164463981305316e-01,4.690018963569562715e-01,5.000000000000000000e+00
2.418810722291815374e-01,2.005832610480760836e-01,-6.318243536616587885e-01,-4.739316045123809218e-01,3.549918760503428250e-01,5.000000000000000000e+00
2.892424999958152498e-01,2.259853231599529000e-01,-5.975633135234330595e-01,-4.540007164484464730e-01,3.256358131602536399e-01,5.000000000000000000e+00
1.501412757094313100e-01,9.251526287831975115e-02,-5.703132931471416311e-01,-4.291743178176912199e-01,2.739453607292501869e-01,5.000000000000000000e+00
1.004671915931367732e-01,8.431374522824858220e-02,-6.378972057578378152e-01,-4.496298236988218733e-01,3.335692558807273889e-01,5.000000000000000000e+00
1.325178286832942032e-01,2.359650837229033404e-01,-7.251836566961558095e-01,-5.452322535111436830e-01,2.902334150818319802e-01,5.000000000000000000e+00
4.587451935593367391e-01,1.645094893073203168e-01,-5.436668351580558056e-01,-5.044881370733121928e-01,2.735472731410241165e-01,5.000000000000000000e+00
3.846455451782970214e-01,1.765526391350985269e-01,-5.931840699583632581e-01,-4.915515577806780501e-01,3.961834859442717738e-01,5.000000000000000000e+00
2.915129757179820702e-01,2.011809332315130927e-01,-4.997850714855017751e-01,-3.954872755938459994e-01,2.090638923313881958e-01,5.000000000000000000e+00
4.168083797902107923e-01,8.802586917126985211e-02,-7.474558830682579424e-01,-4.040761512966903890e-01,3.819226061323618415e-01,5.000000000000000000e+00
2.911731328567851995e-01,1.752217135712501594e-01,-6.457532563941618120e-01,-5.259388237602498073e-01,5.151385881203962569e-01,5.000000000000000000e+00
1.882741600545301819e-01,1.532826381351000133e-01,-3.432114177542754940e-01,-3.092123407920693845e-01,3.739878818702119800e-01,5.000000000000000000e+00
2.557674857651620060e-01,1.444984737667782959e-01,-4.828851608273385665e-01,-5.580995177804688456e-01,5.470619066257386143e-01,5.000000000000000000e+00
3.915323077826459719e-01,1.255130246895067858e-01,-5.457838314145880831e-01,-3.685564263342679947e-01,2.908292133200790497e-01,5.000000000000000000e+00
2.734252374239791172e-01,1.386986134798682269e-01,-5.609661157110809038e-01,-5.402235481192545485e-01,2.202124608478191747e-01,5.000000000000000000e+00
4.600953179249970271e-01,1.185351819962958131e-01,-4.435617355938221706e-01,-5.519207785272841615e-01,2.393499053817229882e-01,5.000000000000000000e+00
2.268927496310552128e-01,3.179422539755563659e-01,-5.851833000933245321e-01,-3.939147080468330397e-01,2.663831271553830926e-01,5.000000000000000000e+00
3.572470970198825535e-01,2.047357758518760229e-01,-7.315223803074740738e-01,-5.507323523669113152e-01,3.205683774404087805e-01,5.000000000000000000e+00
3.467877243372086693e-01,2.412680919325607132e-01,-6.053742363872525178e-01,-5.483897608909747978e-01,3.648115211431932625e-01,5.000000000000000000e+00
3.066482558331848352e-01,2.081305048025465232e-01,-6.674912923874768422e-01,-4.650913441438557783e-01,3.102670638612289866e-01,5.000000000000000000e+00
3.057647108938332248e-01,1.730909549881019527e-01,-7.197582436572621534e-01,-4.286528305005761208e-01,4.649361539365346463e-01,5.000000000000000000e+00
3.056143357650189518e-01,2.626942137258847509e-01,-6.730350759335136379e-01,-5.909826395537184363e-01,3.394571382082783861e-01,5.000000000000000000e+00
3.636107937239290711e-01,1.723519530269311262e-01,-5.838242915842015712e-01,-4.513630413774148975e-01,3.002988150950196000e-01,5.000000000000000000e+00
2.702961140695555597e-01,2.223768623957676493e-01,-6.009513258852630102e-01,-4.867198070744402916e-01,2.848071974042948873e-01,5.000000000000000000e+00
3.574278267001144149e-01,1.274987182972132094e-01,-7.118609263719377633e-01,-5.756477415843400669e-01,3.960112258605614222e-01,5.000000000000000000e+00
2.472291028947560254e-01,1.829752306921710037e-01,-5.320958944777767208e-01,-5.166910434384052175e-01,3.795094969324435685e-01,5.000000000000000000e+00
3.701673606325456278e-01,1.749513462097208871e-01,-5.381539914928116231e-01,-5.063433165556362470e-01,3.365626099388291936e-01,5.000000000000000000e+00
1.510189635081355952e-01,7.369876968712235632e-02,-6.917168390555407109e-01,-5.644494241210296082e-01,4.682824233176943740e-01,5.000000000000000000e+00
2.333152525872426719e-01,2.778837355293197198e-01,-8.124217206958453952e-01,-6.478467676438477429e-01,3.825381186439514858e-01,5.000000000000000000e+00
4.000994637253976749e-01,1.375070174808160073e-02,-6.867113903153579946e-01,-4.175329006834424539e-01,3.221684221833067130e-01,5.000000000000000000e+00
2.317615509769774818e-01,2.250452852904316070e-01,-5.867155077554294662e-01,-5.597242875207922852e-01,4.307477454054280397e-01,5.000000000000000000e+00
2.766997748921400935e-01,9.944292978462548893e-02,-6.373715604209485575e-01,-4.446834138999589681e-01,3.735869273857324591e-01,5.000000000000000000e+00
3.798563479851383429e-01,-5.423747648410692790e-03,-6.894332147585067183e-01,-4.711841544855568387e-01,3.113016722441563910e-01,5.000000000000000000e+00
3.830378155700889242e-01,2.165360491001305232e-01,-4.424260699563886123e-01,-4.270717240763322042e-01,4.696969486200179289e-01,5.000000000000000000e+00
3.180720530388781442e-01,6.683426615171747520e-02,-6.032577283795019785e-01,-5.154141711107161905e-01,4.559528045454854794e-01,5.000000000000000000e+00
3.882835237714666876e-01,1.062411850405328290e-01,-7.135768779363967917e-01,-5.489023627890261547e-01,3.770007821764547185e-01,5.000000000000000000e+00
3.172284223414847948e-01,2.083605625358930791e-01,-6.361392516307533551e-01,-4.992480819293259042e-01,5.999444463111158754e-01,5.000000000000000000e+00
2.717271731523641654e-01,1.258623418680911710e-01,-6.397739313732159205e-01,-5.036309540621730640e-01,2.295210782221058232e-01,5.000000000000000000e+00
3.031215108403783609e-01,2.028135972984946578e-01,-6.053942931301928843e-01,-4.332917439873084087e-01,2.330223137346963125e-01,5.000000000000000000e+00
2.559604405515458758e-01,7.498615277027821657e-02,-7.205244059010180724e-01,-4.724078918659147530e-01,3.608216903559568478e-01,5.000000000000000000e+00
3.074624769661452039e-01,1.508504414113017444e-01,-5.668025570838627347e-01,-4.355721694445647829e-01,4.031006866437894520e-01,5.000000000000000000e+00
3.520267896879492597e-01,2.997632552459997268e-01,-6.257100806826532136e-01,-5.968683349140875283e-01,4.166782138770375732e-01,5.000000000000000000e+00
2.843889421245234805e-01,8.811560365613096968e-02,-4.927626324070354946e-01,-5.657084451832142813e-01,3.224873938245768068e-01,5.000000000000000000e+00
1.244210305054117005e-01,3.725612296679786661e-02,-7.879534000663436233e-01,-6.635678360735897119e-01,5.156602361994466754e-01,5.000000000000000000e+00
2.823039624704709594e-01,2.021369075608431265e-02,-7.121509789483819741e-01,-4.796507291254840100e-01,4.121694661839003238e-01,5.000000000000000000e+00
2.158927025927183108e-01,1.108802886197640114e-01,-6.327803697567346841e-01,-3.969470605750615722e-01,3.150612501432356050e-01,5.000000000000000000e+00
4.363430885582070262e-01,6.520030775351633168e-02,-4.816423619073139650e-01,-4.279116469920939414e-01,4.407563457974827958e-01,5.000000000000000000e+00
2.415673086585646834e-01,2.454608212728768835e-01,-6.502236284449833814e-01,-5.268378580297754521e-01,3.512608287469012880e-01,5.000000000000000000e+00
3.308154624055392734e-01,2.283851851845620229e-01,-5.309512238719305000e-01,-5.718651540638908237e-01,6.285837658610493595e-01,5.000000000000000000e+00
4.142517842716080811e-01,1.453449508177435401e-01,-7.036324621007833402e-01,-4.847094960863366775e-01,4.512382596860667339e-01,5.000000000000000000e+00
3.596031435362338491e-01,1.284620997121404817e-01,-6.936744736393108957e-01,-4.910653066536507794e-01,3.583969958745932827e-01,5.000000000000000000e+00
2.516429602398263521e-01,1.647685072249707172e-01,-6.174673078388175362e-01,-6.901166836243127767e-01,2.154724318684726192e-01,5.000000000000000000e+00
2.629085537458741850e-01,1.183562302367150987e-01,-7.172270763248369541e-01,-5.268563325338343484e-01,3.323660569105394424e-01,5.000000000000000000e+00
2.988090422216865827e-01,1.846544598891261824e-01,-7.253582468597530308e-01,-5.164773745411773698e-01,4.845547569586216019e-01,5.000000000000000000e+00
2.387990047214264000e-01,1.817927400439036945e-01,-6.340720338210050766e-01,-5.076320223473632653e-01,4.936728016170435218e-01,5.000000000000000000e+00
2.519689996930342124e-01,4.869057151764687175e-02,-6.954220051970374517e-01,-4.693680877506333782e-01,3.808652389991623033e-01,5.000000000000000000e+00
4.307540235384427207e-01,2.262633417270442371e-01,-6.000596151612372919e-01,-5.337739277331887688e-01,2.377720856114424186e-01,5.000000000000000000e+00
2.476954320398423726e-01,8.280656958212083418e-02,-5.060735980678923163e-01,-5.176876939587844451e-01,3.297068249155347686e-01,5.000000000000000000e+00
1.907713327372226875e-01,2.456659062958595485e-01,-5.570466826618561962e-01,-5.395383444730268430e-01,3.925835735217343969e-01,5.000000000000000000e+00
3.635772676623528765e-01,2.587672498692125123e-01,-5.586974968514898388e-01,-4.675436012396586571e-01,2.347277307494168574e-01,5.000000000000000000e+00
3.149442259329846006e-01,1.122966494186634634e-01,-7.265925889636428714e-01,-6.053381055291059409e-01,1.784074705787163095e-01,5.000000000000000000e+00
3.920855551606809986e-01,9.439341587755739615e-02,-7.350414747383131608e-01,-3.944490660136066307e-01,3.287557024855088383e-01,5.000000000000000000e+00
2.929317464475129640e-01,2.167189292334041617e-01,-5.305907965640781487e-01,-4.854520984468396749e-01,4.460790728013635520e-01,5.000000000000000000e+00
3.471643945349103810e-01,1.363293093844362147e-01,-6.790900799300527702e-01,-4.409479523086288211e-01,3.986727893175050497e-01,5.000000000000000000e+00
3.460289574822589809e-01,1.578202443304620728e-01,-6.006483299816617327e-01,-5.308133074874801238e-01,2.852747856924306991e-01,5.000000000000000000e+00
2.941974859380339091e-01,2.062589258259582836e-01,-6.158091795504607724e-01,-6.668393519242323819e-01,2.887514312620261814e-01,5.000000000000000000e+00
3.706900360006195605e-01,6.811004493935678139e-02,-7.039612237578048992e-01,-5.635315510470129130e-01,2.856004559802499121e-01,5.000000000000000000e+00
4.000244339352128087e-01,9.131385024231256087e-02,-5.819648113147902757e-01,-5.194611531551874828e-01,3.937625490407197226e-01,5.000000000000000000e+00
2.492031647491257107e-01,1.235716335616785788e-01,-5.759509009818040148e-01,-6.160396972818651395e-01,4.331605075452821252e-01,5.000000000000000000e+00
3.243525730340916513e-01,1.365005940834100040e-01,-6.137614858399311757e-01,-5.797958293977077959e-01,2.628524246011939569e-01,5.000000000000000000e+00
2.763811435559392349e-01,2.760909597357974476e-01,-4.900137259939184586e-01,-4.704700363721697198e-01,2.461395259679794723e-01,5.000000000000000000e+00
2.329749867678787834e-01,2.088230481956389051e-01,-6.674740133410526077e-01,-4.605551042569308584e-01,4.464332107550700868e-01,5.000000000000000000e+00
2.524582699380376050e-01,1.248124819630141991e-02,-5.773558335038385669e-01,-6.120024033022821719e-01,3.350941723158961660e-01,5.000000000000000000e+00
2.956189759444401988e-01,2.276450888000874639e-01,-4.537989779646307009e-01,-4.258796353263137324e-01,3.081061494562166159e-01,5.000000000000000000e+00
2.494894099886457717e-01,-3.331136847574378557e-02,-6.130877456003188675e-01,-5.901328347444906308e-01,3.165480127970509705e-01,5.000000000000000000e+00
2.771106860446745368e-01,2.612042286734218011e-01,-6.228425007372734301e-01,-4.608419636796208252e-01,5.930160864118814157e-01,5.000000000000000000e+00
3.817777246858403695e-01,2.029159436505309499e-01,-6.064858779882005280e-01,-6.303480525769725729e-01,5.095636980235318525e-01,5.000000000000000000e+00
3.301819351268118208e-01,7.715736141445524165e-02,-6.470741353903184390e-01,-4.843129235413296541e-01,1.490762250293924951e-01,5.000000000000000000e+00
3.312603396896870445e-01,1.521528772272907892e-01,-5.039348438241216810e-01,-5.097859400585368350e-01,4.732033034024086815e-01,5.000000000000000000e+00
3.162836840482251555e-01,1.072499872514211805e-01,-6.061085628127839131e-01,-4.948288725826970880e-01,3.670096994099851795e-01,5.000000000000000000e+00
1.833253924007492430e-01,1.477325965371202587e-01,-7.547340078907207594e-01,-4.315201641177955905e-01,3.163772889973676672e-01,5.000000000000000000e+00
2.470546670282822155e-01,2.076428420057559732e-01,-7.165023475857370538e-01,-4.742633158893744816e-01,3.309660776101175372e-01,5.000000000000000000e+00
3.120653338863605963e-01,1.497342416079470995e-01,-7.517276025234952419e-01,-5.122808193120709230e-01,3.711996478685681833e-01,5.000000000000000000e+00
2.394143831468350525e-01,4.992826813203203595e-02,-5.366247542785604896e-01,-5.422283297808420111e-01,2.630785488073490996e-01,5.000000000000000000e+00
3.572253884480393049e-01,1.514153913095150628e-01,-5.042898789261536230e-01,-6.539257957744372129e-01,4.670331064261852849e-01,5.000000000000000000e+00
3.827549698426966351e-01,1.703465928826419229e-01,-5.261849241215009743e-01,-4.613376888058530745e-01,4.631711631899489978e-01,5.000000000000000000e+00
2.192939663125178518e-01,3.895897166444600712e-02,-6.044788786821356785e-01,-3.399850909670948940e-01,3.920608410568268143e-01,5.000000000000000000e+00
2.715038025822145151e-01,2.558379562921485606e-01,-8.426532026549614640e-01,-4.881422774998220859e-01,4.882981071088972058e-01,5.000000000000000000e+00
4.242182755982746301e-01,2.615546594414380754e-01,-6.572513923740568309e-01,-3.631819370404121838e-01,3.502590242279376431e-01,5.000000000000000000e+00
2.036303361001576828e-01,2.167919909713733606e-01,-6.882643970188320193e-01,-4.714877176406443993e-01,3.533685447407957092e-01,5.000000000000000000e+00
4.719205322394454116e-01,8.810404336654616142e-02,-6.370982820313711992e-01,-4.682637286048227376e-01,4.145906487773764471e-01,5.000000000000000000e+00
3.956973575922838049e-01,6.880529632266189910e-02,-7.449131953988298305e-01,-5.288188984732439257e-01,4.451538304994949735e-01,5.000000000000000000e+00
2.553871255062074019e-01,2.484382294389526347e-01,-5.890721181940223872e-01,-4.539206552053843824e-01,2.170725248191096302e-01,5.000000000000000000e+00
3.358156410943953785e-01,2.086859346727135134e-01,-7.424488326212226319e-01,-5.645534817724165988e-01,3.776070712594358225e-01,5.000000000000000000e+00
3.962748211095067363e-01,2.084992682746181214e-01,-7.127450156820971383e-01,-5.351903616125412988e-01,4.608417700582910781e-01,5.000000000000000000e+00
3.760028659880663149e-01,2.611020955455755077e-01,-5.240400202119107620e-01,-4.679961949021604894e-01,2.910360691358267471e-01,5.000000000000000000e+00
3.478977416118620436e-01,1.499933614159787432e-02,-5.054765088840011966e-01,-6.222683493505980490e-01,3.734512537315946012e-01,5.000000000000000000e+00
3.518674418861026387e-01,7.335891642595454565e-02,-4.755889090535311281e-01,-5.293541647965114283e-01,3.264386113429818548e-01,5.000000000000000000e+00
3.322844643716121871e-01,1.154820931098114734e-01,-7.612955868354633893e-01,-4.828810726848669632e-01,2.838826151783884200e-01,5.000000000000000000e+00
3.593857487536724626e-01,1.729418308412772887e-01,-7.000973618754383621e-01,-7.082347237902896220e-01,3.735766746973022134e-01,5.000000000000000000e+00
3.652589082804884590e-01,8.057147432020571320e-02,-5.681163070198561593e-01,-5.483719147278879325e-01,5.291422520059120282e-01,5.000000000000000000e+00
2.879663914431986327e-01,1.923896999405204922e-01,-7.384375060302139637e-01,-4.477998162040968122e-01,2.597871505878848741e-01,5.000000000000000000e+00
3.518975571527207524e-01,2.869574176282922440e-01,-7.907801940867178470e-01,-3.589916413035278975e-01,4.029793991299646660e-01,5.000000000000000000e+00
3.987321239354317814e-01,5.438806558313689921e-02,-7.375896470417213635e-01,-5.177053900315536916e-01,3.003656482322059618e-01,5.000000000000000000e+00
2.428361611771178430e-01,1.322642889156312729e-01,-7.110264877654500770e-01,-6.261999106032196671e-01,3.775402657763303194e-01,5.000000000000000000e+00
3.578104971915215815e-01,9.699340530578653974e-02,-5.627497482431652598e-01,-3.393610201152497119e-01,3.008895832681675042e-01,5.000000000000000000e+00
3.057381611439282665e-01,1.293834837432777107e-01,-6.360862144323762291e-01,-3.834307234391258201e-01,3.930606952667052290e-01,5.000000000000000000e+00
2.901071246724493125e-01,9.548649445822231241e-02,-7.937938156589463556e-01,-4.519332288513389639e-01,3.097584308123317864e-01,5.000000000000000000e+00
3.141525595262834591e-01,9.639692208856215361e-02,-6.089471663043798388e-01,-5.591092541017304018e-01,5.216464930711450787e-01,5.000000000000000000e+00
4.283405217073404381e-01,5.989604025193200065e-02,-4.723330017722365826e-01,-6.531477247288541843e-01,3.213131198575445158e-01,5.000000000000000000e+00
4.871242425397245834e-01,3.424669945152905570e-02,-3.152009619326442968e-01,-4.511064980475463226e-01,4.469778331128689830e-01,5.000000000000000000e+00
2.525553512941608458e-01,1.642617075373316859e-01,-6.135309227988292591e-01,-3.896815308189787164e-01,3.965782694349433424e-01,5.000000000000000000e+00
3.682951137506648709e-01,1.457210079386750956e-01,-5.362685614483010399e-01,-5.120993100532915676e-01,3.930553906431737965e-01,5.000000000000000000e+00
3.304241291957207838e-01,4.048704281596625376e-02,-4.867605006066031414e-01,-5.067574787847992646e-01,4.211525939937841301e-01,5.000000000000000000e+00
2.761145366345478247e-01,1.854255193460455087e-01,-7.226817276745167717e-01,-5.324939665315685522e-01,2.640687368472486307e-01,5.000000000000000000e+00
3.599443597006181106e-01,1.514063787385529491e-01,-7.954634211623650142e-01,-4.755140686123512928e-01,4.061917671021578191e-01,5.000000000000000000e+00
2.825778647176672154e-01,2.972719951436113561e-01,-5.417162319923496394e-01,-5.885723046775910294e-01,4.822520920704624903e-01,5.000000000000000000e+00
2.271870615374614322e-01,2.169535372453672284e-01,-5.726139580466128587e-01,-5.968632873804763372e-01,1.813470081797224909e-01,5.000000000000000000e+00
3.589081492636215232e-01,1.931993943148248571e-01,-8.142269996720823411e-01,-4.495628542973962305e-01,3.763748608843324184e-01,5.000000000000000000e+00
3.436995540059525900e-01,1.777943556640517175e-01,-4.531457920554794461e-01,-5.329790001816037126e-01,3.717525528658032208e-01,5.000000000000000000e+00
3.427161250080904553e-01,1.210667132865905771e-01,-6.714309555093044279e-01,-4.666962364777121897e-01,4.051787569031521929e-01,5.000000000000000000e+00
3.530380742401142968e-01,1.829680279918140806e-01,-5.728829140131100894e-01,-5.465530144840278215e-01,4.892144047592475453e-01,5.000000000000000000e+00
2.720262504737623321e-01,1.621083869013072165e-01,-6.147369679413446919e-01,-4.763429313082207517e-01,3.260637674067194403e-01,5.000000000000000000e+00
3.208542432930442390e-01,2.087333813119829351e-01,-6.115509325455468215e-01,-4.578243468939917626e-01,3.408166480401530474e-01,5.000000000000000000e+00
3.359044431920430451e-01,3.678861932755958519e-02,-6.104200987397490064e-01,-4.896686790182961380e-01,3.996104496521633020e-01,5.000000000000000000e+00
3.398502826114976894e-01,3.488906830637106271e-02,-5.277429497975117956e-01,-4.718809542037454285e-01,3.288456948756530718e-01,5.000000000000000000e+00
2.534291981461568311e-01,2.646366679646536824e-01,-6.409861749483689586e-01,-5.113279367489673710e-01,2.215231953014654420e-01,5.000000000000000000e+00
4.745063276790899565e-01,2.615957895062697158e-01,-7.522330600662641142e-01,-6.493962480413422167e-01,3.781147786749808892e-01,5.000000000000000000e+00
3.622032169589023409e-01,7.212492571645545691e-02,-6.791190796703727717e-01,-4.414102603493042509e-01,5.398299854626584793e-01,5.000000000000000000e+00
1.539467022424829135e-01,5.540876293522095652e-02,-5.843210917078581756e-01,-3.632047785663391481e-01,3.649431634630986854e-01,5.000000000000000000e+00
3.017399422444688173e-01,1.138673121919676900e-01,-5.670269883868026550e-01,-5.119067928165441650e-01,3.140169082229150588e-01,5.000000000000000000e+00
1.854078456843919476e-01,9.228822196271653511e-02,-6.405097210782016992e-01,-5.549637900106125787e-01,3.678956699409092201e-01,5.000000000000000000e+00
2.677603981769864916e-01,2.367693593488778836e-02,-8.357267261621760257e-01,-3.896870906020835079e-01,3.110462049626432357e-01,5.000000000000000000e+00
1.621565113868303765e-01,2.174005541193406721e-01,-6.440687656046397702e-01,-3.588361590292389880e-01,3.279087554410310412e-01,5.000000000000000000e+00
2.344576406098359267e-01,7.225706584944818767e-02,-6.800637170337631154e-01,-5.293973528590936173e-01,3.275308721216320107e-01,5.000000000000000000e+00
3.735751618948663366e-01,2.101736296272867233e-01,-7.255349511848585564e-01,-4.840747251485010838e-01,2.779648440274150589e-01,5.000000000000000000e+00
